cvegeo,nom_mun,nom_ent,poblacion_pob_001
"21114",Puebla,Puebla,"1576259.000000000000000"
"21115",Quecholac,Puebla,"50962.000000000000000"
"21116",Quimixtlán,Puebla,"22136.000000000000000"
"24040",Tamuín,San Luis Potosí,"38751.000000000000000"
"24041",Tanlajás,San Luis Potosí,"19750.000000000000000"
"24042",Tanquián de Escobedo,San Luis Potosí,"15120.000000000000000"
"24043",Tierra Nueva,San Luis Potosí,"9383.000000000000000"
"28026",Miquihuana,Tamaulipas,"3555.000000000000000"
"21117",Rafael Lara Grajales,Puebla,"14159.000000000000000"
"24048",Villa de la Paz,San Luis Potosí,"5227.000000000000000"
"29013",Huamantla,Tlaxcala,"92887.000000000000000"
"29014",Hueyotlipan,Tlaxcala,"14575.000000000000000"
"29015",Ixtacuixtla de Mariano Matamoros,Tlaxcala,"38324.000000000000000"
"21118",Los Reyes de Juárez,Puebla,"27454.000000000000000"
"21122",San Felipe Teotlalcingo,Puebla,"10456.000000000000000"
"21123",San Felipe Tepatlán,Puebla,"3838.000000000000000"
"21124",San Gabriel Chilac,Puebla,"15763.000000000000000"
"26001",Aconchi,Sonora,"2756.000000000000000"
"26002",Agua Prieta,Sonora,"82918.000000000000000"
"26003",Alamos,Sonora,"25694.000000000000000"
"26004",Altar,Sonora,"9578.000000000000000"
"21125",San Gregorio Atzompa,Puebla,"8962.000000000000000"
"26005",Arivechi,Sonora,"1163.000000000000000"
"21133",San Martín Totoltepec,Puebla,"699.000000000000000"
"21135",San Miguel Ixitlán,Puebla,"477.000000000000000"
"21136",San Miguel Xoxtla,Puebla,"12341.000000000000000"
"21137",San Nicolás Buenos Aires,Puebla,"9972.000000000000000"
"21138",San Nicolás de los Ranchos,Puebla,"11734.000000000000000"
"21139",San Pablo Anicano,Puebla,"3534.000000000000000"
"21140",San Pedro Cholula,Puebla,"129032.000000000000000"
"21141",San Pedro Yeloixtlahuaca,Puebla,"3320.000000000000000"
"21142",San Salvador el Seco,Puebla,"30303.000000000000000"
"21144",San Salvador Huixcolotla,Puebla,"14810.000000000000000"
"21146",Santa Catarina Tlaltempan,Puebla,"756.000000000000000"
"21147",Santa Inés Ahuatempan,Puebla,"6289.000000000000000"
"21148",Santa Isabel Cholula,Puebla,"9236.000000000000000"
"21149",Santiago Miahuatlán,Puebla,"25228.000000000000000"
"21150",Huehuetlán el Grande,Puebla,"7242.000000000000000"
"26061",Soyopa,Sonora,"1420.000000000000000"
"26062",Suaqui Grande,Sonora,"1142.000000000000000"
"21151",Santo Tomás Hueyotlipan,Puebla,"8511.000000000000000"
"26027",Fronteras,Sonora,"8666.000000000000000"
"21171",Tepeyahualco de Cuauhtémoc,Puebla,"3534.000000000000000"
"21177",Tlacotepec de Benito Juárez,Puebla,"52508.000000000000000"
"21178",Tlacuilotepec,Puebla,"16496.000000000000000"
"21179",Tlachichuca,Puebla,"28953.000000000000000"
"21180",Tlahuapan,Puebla,"40220.000000000000000"
"21181",Tlaltenango,Puebla,"7125.000000000000000"
"21182",Tlanepantla,Puebla,"4957.000000000000000"
"21184",Tlapacoya,Puebla,"6493.000000000000000"
"21185",Tlapanalá,Puebla,"8444.000000000000000"
"21186",Tlatlauquitepec,Puebla,"53498.000000000000000"
"21187",Tlaxco,Puebla,"5345.000000000000000"
"21188",Tochimilco,Puebla,"17956.000000000000000"
"21189",Tochtepec,Puebla,"21229.000000000000000"
"21190",Totoltepec de Guerrero,Puebla,"1180.000000000000000"
"21191",Tulcingo,Puebla,"9150.000000000000000"
"21192",Tuzamapan de Galeana,Puebla,"6314.000000000000000"
"21193",Tzicatlacoyan,Puebla,"7126.000000000000000"
"21194",Venustiano Carranza,Puebla,"29090.000000000000000"
"21195",Vicente Guerrero,Puebla,"24660.000000000000000"
"21196",Xayacatlán de Bravo,Puebla,"1513.000000000000000"
"21197",Xicotepec,Puebla,"81455.000000000000000"
"21198",Xicotlán,Puebla,"1177.000000000000000"
"21199",Xiutetelco,Puebla,"39959.000000000000000"
"21214",Zinacatepec,Puebla,"16817.000000000000000"
"21215",Zongozotla,Puebla,"4902.000000000000000"
"21216",Zoquiapan,Puebla,"2442.000000000000000"
"21217",Zoquitlán,Puebla,"18278.000000000000000"
"23006",José María Morelos,Quintana Roo,"37502.000000000000000"
"23011",Puerto Morelos,Quintana Roo,
"24005",Cárdenas,San Luis Potosí,"18491.000000000000000"
"24006",Catorce,San Luis Potosí,"9705.000000000000000"
"26063",Tepache,Sonora,"1230.000000000000000"
"24007",Cedral,San Luis Potosí,"19176.000000000000000"
"26028",Granados,Sonora,"1064.000000000000000"
"24018",Huehuetlán,San Luis Potosí,"15828.000000000000000"
"24019",Lagunillas,San Luis Potosí,"5462.000000000000000"
"24020",Matehuala,San Luis Potosí,"99015.000000000000000"
"24021",Mexquitic de Carmona,San Luis Potosí,"57184.000000000000000"
"24022",Moctezuma,San Luis Potosí,"19539.000000000000000"
"24023",Rayón,San Luis Potosí,"15279.000000000000000"
"24044",Vanegas,San Luis Potosí,"7629.000000000000000"
"24045",Venado,San Luis Potosí,"14486.000000000000000"
"24049",Villa de Ramos,San Luis Potosí,"37184.000000000000000"
"24050",Villa de Reyes,San Luis Potosí,"49385.000000000000000"
"24055",Zaragoza,San Luis Potosí,"26236.000000000000000"
"24056",Villa de Arista,San Luis Potosí,"15258.000000000000000"
"26010",Bacerac,Sonora,"1367.000000000000000"
"24058",El Naranjo,San Luis Potosí,"21955.000000000000000"
"25006",Culiacán,Sinaloa,"905265.000000000000000"
"25007",Choix,Sinaloa,"33027.000000000000000"
"25008",Elota,Sinaloa,"53856.000000000000000"
"25009",Escuinapa,Sinaloa,"59436.000000000000000"
"25010",El Fuerte,Sinaloa,"100459.000000000000000"
"25011",Guasave,Sinaloa,"295353.000000000000000"
"25012",Mazatlán,Sinaloa,"502547.000000000000000"
"25013",Mocorito,Sinaloa,"45351.000000000000000"
"25014",Rosario,Sinaloa,"53773.000000000000000"
"25015",Salvador Alvarado,Sinaloa,"81109.000000000000000"
"25016",San Ignacio,Sinaloa,"21442.000000000000000"
"25017",Sinaloa,Sinaloa,"88659.000000000000000"
"25018",Navolato,Sinaloa,"154352.000000000000000"
"26007",Atil,Sonora,"582.000000000000000"
"26011",Bacoachi,Sonora,"1554.000000000000000"
"26014",Baviácora,Sonora,"3312.000000000000000"
"26017",Caborca,Sonora,"85631.000000000000000"
"26018",Cajeme,Sonora,"433050.000000000000000"
"26009",Bacanora,Sonora,"802.000000000000000"
"26019",Cananea,Sonora,"35892.000000000000000"
"26023",Cumpas,Sonora,"6109.000000000000000"
"26020",Carbó,Sonora,"4840.000000000000000"
"26021",La Colorada,Sonora,"2076.000000000000000"
"26032",Huásabas,Sonora,"890.000000000000000"
"26034",Huépac,Sonora,"927.000000000000000"
"26035",Imuris,Sonora,"12812.000000000000000"
"26037",Mazatán,Sonora,"1237.000000000000000"
"26043",Nogales,Sonora,"233952.000000000000000"
"26044",Onavas,Sonora,"468.000000000000000"
"26046",Oquitoa,Sonora,"372.000000000000000"
"26047",Pitiquito,Sonora,"9514.000000000000000"
"26050",Rayón,Sonora,"1444.000000000000000"
"26053",San Felipe de Jesús,Sonora,"407.000000000000000"
"26054",San Javier,Sonora,"557.000000000000000"
"26067",Villa Hidalgo,Sonora,"1523.000000000000000"
"26056",San Miguel de Horcasitas,Sonora,"9081.000000000000000"
"26068",Villa Pesqueira,Sonora,"1181.000000000000000"
"26057",San Pedro de la Cueva,Sonora,"1481.000000000000000"
"26059",Santa Cruz,Sonora,"1768.000000000000000"
"26060",Sáric,Sonora,"1567.000000000000000"
"28028",Nuevo Morelos,Tamaulipas,"3551.000000000000000"
"26065",Tubutama,Sonora,"1193.000000000000000"
"28036",San Nicolás,Tamaulipas,"1038.000000000000000"
"26066",Ures,Sonora,"8704.000000000000000"
"26070",General Plutarco Elías Calles,Sonora,"16931.000000000000000"
"27006",Cunduacán,Tabasco,"138504.000000000000000"
"27007",Emiliano Zapata,Tabasco,"30637.000000000000000"
"27008",Huimanguillo,Tabasco,"188792.000000000000000"
"27009",Jalapa,Tabasco,"38231.000000000000000"
"27010",Jalpa de Méndez,Tabasco,"87249.000000000000000"
"27011",Jonuta,Tabasco,"30567.000000000000000"
"27012",Macuspana,Tabasco,"165729.000000000000000"
"27013",Nacajuca,Tabasco,"138366.000000000000000"
"27014",Paraíso,Tabasco,"94375.000000000000000"
"27015",Tacotalpa,Tabasco,"48784.000000000000000"
"27016",Teapa,Tabasco,"58523.000000000000000"
"27017",Tenosique,Tabasco,"59814.000000000000000"
"28001",Abasolo,Tamaulipas,"12100.000000000000000"
"28002",Aldama,Tamaulipas,"29183.000000000000000"
"28003",Altamira,Tamaulipas,"235066.000000000000000"
"28004",Antiguo Morelos,Tamaulipas,"9902.000000000000000"
"28006",Bustamante,Tamaulipas,"8062.000000000000000"
"28009",Ciudad Madero,Tamaulipas,"209175.000000000000000"
"28017",Jaumave,Tamaulipas,"15296.000000000000000"
"29054",San Lorenzo Axocomanitla,Tlaxcala,"5618.000000000000000"
"29055",San Lucas Tecopilco,Tlaxcala,"3131.000000000000000"
"29045",Benito Juárez,Tlaxcala,"6038.000000000000000"
"30009",Alto Lucero de Gutiérrez Barrios,Veracruz de Ignacio de la Llave,"28922.000000000000000"
"30041",Coetzala,Veracruz de Ignacio de la Llave,"2236.000000000000000"
"28018",Jiménez,Tamaulipas,"8165.000000000000000"
"30077",Isla,Veracruz de Ignacio de la Llave,"43349.000000000000000"
"28019",Llera,Tamaulipas,"16555.000000000000000"
"28020",Mainero,Tamaulipas,"2493.000000000000000"
"28021",El Mante,Tamaulipas,"117648.000000000000000"
"28022",Matamoros,Tamaulipas,"520367.000000000000000"
"28023",Méndez,Tamaulipas,"4122.000000000000000"
"28024",Mier,Tamaulipas,"4326.000000000000000"
"28025",Miguel Alemán,Tamaulipas,"27447.000000000000000"
"30108",Minatitlán,Veracruz de Ignacio de la Llave,"157393.000000000000000"
"28029",Ocampo,Tamaulipas,"13828.000000000000000"
"28031",Palmillas,Tamaulipas,"1705.000000000000000"
"30117",Omealca,Veracruz de Ignacio de la Llave,"24020.000000000000000"
"28040",Valle Hermoso,Tamaulipas,"64188.000000000000000"
"30133",Pueblo Viejo,Veracruz de Ignacio de la Llave,"57646.000000000000000"
"30134",Puente Nacional,Veracruz de Ignacio de la Llave,"22454.000000000000000"
"30135",Rafael Delgado,Veracruz de Ignacio de la Llave,"23112.000000000000000"
"28041",Victoria,Tamaulipas,"346029.000000000000000"
"28043",Xicoténcatl,Tamaulipas,"23739.000000000000000"
"29001",Amaxac de Guerrero,Tlaxcala,"11144.000000000000000"
"29002",Apetatitlán de Antonio Carvajal,Tlaxcala,"15271.000000000000000"
"29003",Atlangatepec,Tlaxcala,"6597.000000000000000"
"29004",Atltzayanca,Tlaxcala,"17173.000000000000000"
"29005",Apizaco,Tlaxcala,"78624.000000000000000"
"29006",Calpulalpan,Tlaxcala,"48385.000000000000000"
"29007",El Carmen Tequexquitla,Tlaxcala,"17259.000000000000000"
"29008",Cuapiaxtla,Tlaxcala,"15337.000000000000000"
"29009",Cuaxomulco,Tlaxcala,"5272.000000000000000"
"29010",Chiautempan,Tlaxcala,"70011.000000000000000"
"29011",Muñoz de Domingo Arenas,Tlaxcala,"4679.000000000000000"
"29012",Españita,Tlaxcala,"8668.000000000000000"
"29019",Tepetitla de Lardizábal,Tlaxcala,"21060.000000000000000"
"30160",Álamo Temapache,Veracruz de Ignacio de la Llave,"104694.000000000000000"
"30161",Tempoal,Veracruz de Ignacio de la Llave,"35823.000000000000000"
"30162",Tenampa,Veracruz de Ignacio de la Llave,"6677.000000000000000"
"30163",Tenochtitlán,Veracruz de Ignacio de la Llave,"5189.000000000000000"
"29027",Tenancingo,Tlaxcala,"12834.000000000000000"
"29032",Tetlatlahuca,Tlaxcala,"13414.000000000000000"
"29033",Tlaxcala,Tlaxcala,"95051.000000000000000"
"29034",Tlaxco,Tlaxcala,"42536.000000000000000"
"29035",Tocatlán,Tlaxcala,"5843.000000000000000"
"29042",Xicohtzinco,Tlaxcala,"13629.000000000000000"
"31016",Chacsinkín,Yucatán,"3015.000000000000000"
"31018",Chapab,Yucatán,"3153.000000000000000"
"31019",Chemax,Yucatán,"36881.000000000000000"
"29049",San Damián Texóloc,Tlaxcala,"5569.000000000000000"
"29051",San Jerónimo Zacualpan,Tlaxcala,"3767.000000000000000"
"29053",San Juan Huactzinco,Tlaxcala,"7511.000000000000000"
"29057",Santa Apolonia Teacalco,Tlaxcala,"4559.000000000000000"
"29058",Santa Catarina Ayometla,Tlaxcala,"8817.000000000000000"
"29059",Santa Cruz Quilehtla,Tlaxcala,"7169.000000000000000"
"31049",Mayapán,Yucatán,"3700.000000000000000"
"29056",Santa Ana Nopalucan,Tlaxcala,"7773.000000000000000"
"30001",Acajete,Veracruz de Ignacio de la Llave,"8819.000000000000000"
"31102",Valladolid,Yucatán,"80313.000000000000000"
"30002",Acatlán,Veracruz de Ignacio de la Llave,"3147.000000000000000"
"30003",Acayucan,Veracruz de Ignacio de la Llave,"87267.000000000000000"
"30004",Actopan,Veracruz de Ignacio de la Llave,"43388.000000000000000"
"30005",Acula,Veracruz de Ignacio de la Llave,"5350.000000000000000"
"30006",Acultzingo,Veracruz de Ignacio de la Llave,"22969.000000000000000"
"30007",Camarón de Tejeda,Veracruz de Ignacio de la Llave,"6426.000000000000000"
"30008",Alpatláhuac,Veracruz de Ignacio de la Llave,"10189.000000000000000"
"30018",Aquila,Veracruz de Ignacio de la Llave,"1924.000000000000000"
"30030",Camerino Z. Mendoza,Veracruz de Ignacio de la Llave,"42347.000000000000000"
"30031",Carrillo Puerto,Veracruz de Ignacio de la Llave,"16996.000000000000000"
"30032",Catemaco,Veracruz de Ignacio de la Llave,"49651.000000000000000"
"30033",Cazones de Herrera,Veracruz de Ignacio de la Llave,"23675.000000000000000"
"30034",Cerro Azul,Veracruz de Ignacio de la Llave,"26807.000000000000000"
"30035",Citlaltépetl,Veracruz de Ignacio de la Llave,"12109.000000000000000"
"30036",Coacoatzintla,Veracruz de Ignacio de la Llave,"10482.000000000000000"
"30037",Coahuitlán,Veracruz de Ignacio de la Llave,"8566.000000000000000"
"30038",Coatepec,Veracruz de Ignacio de la Llave,"92127.000000000000000"
"30039",Coatzacoalcos,Veracruz de Ignacio de la Llave,"319187.000000000000000"
"30040",Coatzintla,Veracruz de Ignacio de la Llave,"56897.000000000000000"
"32015",El Plateado de Joaquín Amaro,Zacatecas,"1160.000000000000000"
"31020",Chicxulub Pueblo,Yucatán,"4468.000000000000000"
"31005",Bokobá,Yucatán,"2191.000000000000000"
"30064",Chumatlán,Veracruz de Ignacio de la Llave,"3880.000000000000000"
"30074",Huiloapan de Cuauhtémoc,Veracruz de Ignacio de la Llave,"7221.000000000000000"
"30075",Ignacio de la Llave,Veracruz de Ignacio de la Llave,"17105.000000000000000"
"30076",Ilamatlán,Veracruz de Ignacio de la Llave,"13474.000000000000000"
"30098",Magdalena,Veracruz de Ignacio de la Llave,"3043.000000000000000"
"30099",Maltrata,Veracruz de Ignacio de la Llave,"18096.000000000000000"
"30100",Manlio Fabio Altamirano,Veracruz de Ignacio de la Llave,"23408.000000000000000"
"30101",Mariano Escobedo,Veracruz de Ignacio de la Llave,"37285.000000000000000"
"30102",Martínez de la Torre,Veracruz de Ignacio de la Llave,"110415.000000000000000"
"30103",Mecatlán,Veracruz de Ignacio de la Llave,"12332.000000000000000"
"30104",Mecayapan,Veracruz de Ignacio de la Llave,"17312.000000000000000"
"30105",Medellín de Bravo,Veracruz de Ignacio de la Llave,"75346.000000000000000"
"30106",Miahuatlán,Veracruz de Ignacio de la Llave,"4685.000000000000000"
"30107",Las Minas,Veracruz de Ignacio de la Llave,"2920.000000000000000"
"30116",Oluta,Veracruz de Ignacio de la Llave,"16710.000000000000000"
"30120",Oteapan,Veracruz de Ignacio de la Llave,"16222.000000000000000"
"30121",Ozuluama de Mascareñas,Veracruz de Ignacio de la Llave,"23244.000000000000000"
"30122",Pajapan,Veracruz de Ignacio de la Llave,"17480.000000000000000"
"30123",Pánuco,Veracruz de Ignacio de la Llave,"100549.000000000000000"
"30124",Papantla,Veracruz de Ignacio de la Llave,"161097.000000000000000"
"30125",Paso del Macho,Veracruz de Ignacio de la Llave,"31890.000000000000000"
"30126",Paso de Ovejas,Veracruz de Ignacio de la Llave,"33392.000000000000000"
"30127",La Perla,Veracruz de Ignacio de la Llave,"26880.000000000000000"
"30128",Perote,Veracruz de Ignacio de la Llave,"72795.000000000000000"
"30129",Platón Sánchez,Veracruz de Ignacio de la Llave,"18145.000000000000000"
"30130",Playa Vicente,Veracruz de Ignacio de la Llave,"39205.000000000000000"
"30131",Poza Rica de Hidalgo,Veracruz de Ignacio de la Llave,"200119.000000000000000"
"30132",Las Vigas de Ramírez,Veracruz de Ignacio de la Llave,"19725.000000000000000"
"30136",Rafael Lucio,Veracruz de Ignacio de la Llave,"8068.000000000000000"
"30138",Río Blanco,Veracruz de Ignacio de la Llave,"41927.000000000000000"
"30140",San Andrés Tenejapan,Veracruz de Ignacio de la Llave,"2921.000000000000000"
"30141",San Andrés Tuxtla,Veracruz de Ignacio de la Llave,"164834.000000000000000"
"30142",San Juan Evangelista,Veracruz de Ignacio de la Llave,"33929.000000000000000"
"30143",Santiago Tuxtla,Veracruz de Ignacio de la Llave,"57466.000000000000000"
"30144",Sayula de Alemán,Veracruz de Ignacio de la Llave,"32721.000000000000000"
"30145",Soconusco,Veracruz de Ignacio de la Llave,"16363.000000000000000"
"30146",Sochiapa,Veracruz de Ignacio de la Llave,"3656.000000000000000"
"30147",Soledad Atzompa,Veracruz de Ignacio de la Llave,"23130.000000000000000"
"30148",Soledad de Doblado,Veracruz de Ignacio de la Llave,"27770.000000000000000"
"30149",Soteapan,Veracruz de Ignacio de la Llave,"35155.000000000000000"
"30150",Tamalín,Veracruz de Ignacio de la Llave,"11750.000000000000000"
"30151",Tamiahua,Veracruz de Ignacio de la Llave,"23120.000000000000000"
"30152",Tampico Alto,Veracruz de Ignacio de la Llave,"12320.000000000000000"
"30153",Tancoco,Veracruz de Ignacio de la Llave,"5792.000000000000000"
"30154",Tantima,Veracruz de Ignacio de la Llave,"12983.000000000000000"
"30155",Tantoyuca,Veracruz de Ignacio de la Llave,"103616.000000000000000"
"30156",Tatatila,Veracruz de Ignacio de la Llave,"5767.000000000000000"
"30157",Castillo de Teayo,Veracruz de Ignacio de la Llave,"20037.000000000000000"
"30158",Tecolutla,Veracruz de Ignacio de la Llave,"23865.000000000000000"
"30159",Tehuipango,Veracruz de Ignacio de la Llave,"26322.000000000000000"
"30185",Tlilapan,Veracruz de Ignacio de la Llave,"5258.000000000000000"
"30190",Tuxtilla,Veracruz de Ignacio de la Llave,"2185.000000000000000"
"30192",Vega de Alatorre,Veracruz de Ignacio de la Llave,"20275.000000000000000"
"30193",Veracruz,Veracruz de Ignacio de la Llave,"609964.000000000000000"
"30194",Villa Aldama,Veracruz de Ignacio de la Llave,"11760.000000000000000"
"30195",Xoxocotla,Veracruz de Ignacio de la Llave,"5446.000000000000000"
"30199",Zaragoza,Veracruz de Ignacio de la Llave,"11354.000000000000000"
"30206",Nanchital de Lázaro Cárdenas del Río,Veracruz de Ignacio de la Llave,"30039.000000000000000"
"31001",Abalá,Yucatán,"6502.000000000000000"
"31003",Akil,Yucatán,"11312.000000000000000"
"31004",Baca,Yucatán,"5811.000000000000000"
"31007",Cacalchén,Yucatán,"7224.000000000000000"
"31009",Cansahcab,Yucatán,"4580.000000000000000"
"31010",Cantamayec,Yucatán,"2519.000000000000000"
"31012",Cenotillo,Yucatán,"3886.000000000000000"
"31013",Conkal,Yucatán,"11141.000000000000000"
"31015",Cuzamá,Yucatán,"5181.000000000000000"
"31022",Chikindzonot,Yucatán,"4166.000000000000000"
"31023",Chocholá,Yucatán,"4691.000000000000000"
"31024",Chumayel,Yucatán,"3308.000000000000000"
"31055",Opichén,Yucatán,"6789.000000000000000"
"31025",Dzán,Yucatán,"5357.000000000000000"
"31026",Dzemul,Yucatán,"3662.000000000000000"
"31027",Dzidzantún,Yucatán,"8176.000000000000000"
"31031",Dzoncauich,Yucatán,"2609.000000000000000"
"31033",Halachó,Yucatán,"20152.000000000000000"
"31035",Hoctún,Yucatán,"5976.000000000000000"
"31037",Huhí,Yucatán,"5218.000000000000000"
"31039",Ixil,Yucatán,"4073.000000000000000"
"31042",Kantunil,Yucatán,"5455.000000000000000"
"31064",Sanahcat,Yucatán,"1678.000000000000000"
"31065",San Felipe,Yucatán,"1945.000000000000000"
"31043",Kaua,Yucatán,"3119.000000000000000"
"31044",Kinchil,Yucatán,"7187.000000000000000"
"31045",Kopomá,Yucatán,"2515.000000000000000"
"31046",Mama,Yucatán,"3210.000000000000000"
"31051",Mocochá,Yucatán,"3218.000000000000000"
"31053",Muna,Yucatán,"12722.000000000000000"
"31100",Ucú,Yucatán,"3682.000000000000000"
"31101",Umán,Yucatán,"55261.000000000000000"
"31054",Muxupip,Yucatán,"2837.000000000000000"
"31060",Quintana Roo,Yucatán,"963.000000000000000"
"32033",Moyahua de Estrada,Zacatecas,"3947.000000000000000"
"32034",Nochistlán de Mejía,Zacatecas,"27750.000000000000000"
"32035",Noria de Ángeles,Zacatecas,"16864.000000000000000"
"32036",Ojocaliente,Zacatecas,"43471.000000000000000"
"32037",Pánuco,Zacatecas,"17647.000000000000000"
"32038",Pinos,Zacatecas,"73151.000000000000000"
"32039",Río Grande,Zacatecas,"63880.000000000000000"
"32040",Sain Alto,Zacatecas,"22278.000000000000000"
"31063",Samahil,Yucatán,"5119.000000000000000"
"31066",Santa Elena,Yucatán,"4047.000000000000000"
"32057",Trancoso,Zacatecas,"19413.000000000000000"
"31068",Sinanché,Yucatán,"3088.000000000000000"
"31070",Sucilá,Yucatán,"3918.000000000000000"
"31072",Suma,Yucatán,"1762.000000000000000"
"31073",Tahdziú,Yucatán,"5111.000000000000000"
"31074",Tahmek,Yucatán,"3641.000000000000000"
"31075",Teabo,Yucatán,"6551.000000000000000"
"31076",Tecoh,Yucatán,"17609.000000000000000"
"31077",Tekal de Venegas,Yucatán,"2616.000000000000000"
"31078",Tekantó,Yucatán,"3786.000000000000000"
"31080",Tekit,Yucatán,"10232.000000000000000"
"31082",Telchac Pueblo,Yucatán,"3704.000000000000000"
"31083",Telchac Puerto,Yucatán,"1778.000000000000000"
"31086",Tepakán,Yucatán,"2134.000000000000000"
"31087",Tetiz,Yucatán,"5124.000000000000000"
"31088",Teya,Yucatán,"1916.000000000000000"
"31094",Tixmehuac,Yucatán,"4813.000000000000000"
"31095",Tixpéhual,Yucatán,"5407.000000000000000"
"31097",Tunkás,Yucatán,"3522.000000000000000"
"31105",Yaxkukul,Yucatán,"3109.000000000000000"
"31106",Yobaín,Yucatán,"2227.000000000000000"
"32004",Benito Juárez,Zacatecas,"3990.000000000000000"
"32005",Calera,Zacatecas,"45204.000000000000000"
"32006",Cañitas de Felipe Pescador,Zacatecas,"8393.000000000000000"
"32007",Concepción del Oro,Zacatecas,"12944.000000000000000"
"32008",Cuauhtémoc,Zacatecas,"12590.000000000000000"
"32009",Chalchihuites,Zacatecas,"11416.000000000000000"
"32010",Fresnillo,Zacatecas,"230865.000000000000000"
"32011",Trinidad García de la Cadena,Zacatecas,"2884.000000000000000"
"32012",Genaro Codina,Zacatecas,"8185.000000000000000"
"32013",General Enrique Estrada,Zacatecas,"6325.000000000000000"
"32014",General Francisco R. Murguía,Zacatecas,"21809.000000000000000"
"32041",El Salvador,Zacatecas,"2455.000000000000000"
"32058",Santa María de la Paz,Zacatecas,"2656.000000000000000"
"09003",Coyoacán,Ciudad de México,"608479.000000000000000"
"09004",Cuajimalpa de Morelos,Ciudad de México,"199224.000000000000000"
"09005",Gustavo A. Madero,Ciudad de México,"1164477.000000000000000"
"09006",Iztacalco,Ciudad de México,"390348.000000000000000"
"09007",Iztapalapa,Ciudad de México,"1827868.000000000000000"
"09008",La Magdalena Contreras,Ciudad de México,"243886.000000000000000"
"09009",Milpa Alta,Ciudad de México,"137927.000000000000000"
"09010",Álvaro Obregón,Ciudad de México,"749982.000000000000000"
"09011",Tláhuac,Ciudad de México,"361593.000000000000000"
"09012",Tlalpan,Ciudad de México,"677104.000000000000000"
"09013",Xochimilco,Ciudad de México,"415933.000000000000000"
"09002",Azcapotzalco,Ciudad de México,"400161.000000000000000"
"09014",Benito Juárez,Ciudad de México,"417416.000000000000000"
"09015",Cuauhtémoc,Ciudad de México,"532553.000000000000000"
"09016",Miguel Hidalgo,Ciudad de México,"364439.000000000000000"
"09017",Venustiano Carranza,Ciudad de México,"427263.000000000000000"
